CUSTOMER_ID,GENDER,AGE,ANNUAL_INCOME_INR,SPENDING_SCORE,PROFESSION,WORK_EXPERIENCE,FAMILY_SIZE,SOURCE,STG_LOAD_TS
1720,Female,48,74308,23,Entertainment,1,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1721,Female,41,155881,22,Lawyer,0,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1722,Female,92,168303,16,Executive,9,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1723,Male,44,182748,58,Engineer,1,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1724,Female,35,52374,73,Artist,1,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1725,Female,34,86154,17,Doctor,1,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1726,Female,52,163612,51,Executive,0,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1727,Female,64,64756,17,Marketing,10,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1728,Male,62,185257,58,Artist,1,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1729,Male,58,78669,75,Artist,1,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1730,Male,15,164520,47,Artist,1,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1731,Female,65,92135,49,Homemaker,6,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1732,Male,20,103195,68,Doctor,0,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1733,Female,21,161663,36,Executive,1,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1734,Female,79,57039,34,Artist,2,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1735,Female,91,54754,4,Artist,0,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1736,Female,92,136531,76,Engineer,1,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1737,Male,62,120838,79,Artist,1,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1738,Male,94,127927,48,Doctor,0,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1739,Male,10,164214,77,Lawyer,0,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1740,Female,53,145498,66,Artist,8,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1741,Male,7,129215,69,Entertainment,9,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1742,Female,92,152429,76,Entertainment,0,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1743,Female,12,89252,31,Entertainment,0,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1744,Female,31,147447,23,Doctor,6,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1745,Female,93,74467,33,Lawyer,5,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1746,Female,66,127410,37,Engineer,8,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1747,Male,49,91290,44,Healthcare,7,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1748,Female,64,92812,97,Artist,5,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1749,Female,27,170166,18,Artist,10,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1750,Female,33,150823,75,Artist,4,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1751,Male,79,95839,30,Executive,7,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1752,Female,14,60175,60,Executive,9,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1753,Female,22,153024,91,Artist,10,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1754,Female,8,116858,67,Artist,5,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1755,Female,6,122961,47,Doctor,8,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1756,Male,81,141471,45,Artist,8,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1757,Male,69,76155,14,Healthcare,8,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1758,Male,0,108169,24,Executive,10,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1759,Female,61,139520,39,Artist,8,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1760,Male,62,182631,52,Artist,5,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1761,Female,95,177134,78,Healthcare,10,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1762,Female,32,181703,54,Lawyer,6,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1763,Female,13,61917,16,Artist,7,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1764,Female,1,140648,36,Executive,9,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1765,Female,63,176783,40,Doctor,9,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1766,Male,75,59741,67,Artist,10,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1767,Female,43,156567,89,Engineer,7,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1768,Female,29,110309,21,Artist,6,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1769,Female,82,111077,55,Artist,9,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1770,Female,87,170333,96,Entertainment,4,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1771,Male,66,183339,39,Artist,7,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1772,Female,99,84167,46,Artist,10,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1773,Female,54,184815,50,Lawyer,6,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1774,Female,49,122556,74,Artist,9,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1775,Female,60,174768,66,Entertainment,9,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1776,Male,75,172309,82,Executive,4,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1777,Male,77,117920,4,Doctor,10,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1778,Male,34,134882,61,Artist,10,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1779,Female,63,77259,11,Lawyer,6,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1780,Male,38,170019,38,Artist,7,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1781,Female,68,176884,94,Engineer,10,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1782,Female,80,106709,93,Marketing,10,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1783,Female,8,168723,31,Homemaker,7,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1784,Female,86,90228,68,Engineer,7,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1785,Female,1,89473,85,Lawyer,10,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1786,Male,56,131911,42,Healthcare,7,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1787,Female,14,140107,63,Marketing,6,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1788,Female,4,170403,44,Artist,4,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1789,Female,58,51416,46,,7,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1790,Female,6,52648,2,Artist,5,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1791,Male,17,125471,48,Engineer,7,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1792,Female,55,106153,62,Artist,10,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1793,Male,14,124785,28,Lawyer,7,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1794,Female,22,101474,14,Homemaker,10,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1795,Female,8,141359,65,Healthcare,4,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1796,Female,70,57596,96,Artist,4,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1797,Female,67,78489,81,Artist,7,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1798,Male,50,112957,71,Executive,5,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1799,Male,72,82377,37,Engineer,9,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1800,Male,76,82315,53,Engineer,6,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1801,Male,80,93253,51,Artist,4,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1802,Male,20,189650,60,Lawyer,8,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1803,Female,89,114858,53,Artist,10,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1804,Female,18,62151,18,Artist,8,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1805,Female,75,135159,12,Engineer,7,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1806,Female,5,126263,55,Marketing,6,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1807,Female,79,123064,41,Artist,10,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1808,Female,31,181773,40,Healthcare,8,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1809,Male,92,171794,65,Artist,6,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1810,Female,15,156339,27,Homemaker,6,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1811,Male,94,65483,84,Marketing,10,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1812,Female,35,145654,22,Executive,6,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1813,Female,68,91609,43,Entertainment,8,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1814,Female,29,53002,73,Lawyer,5,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1815,Male,87,115699,61,Healthcare,9,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1816,Male,33,149609,44,Executive,9,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1817,Female,29,165254,7,Executive,9,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1818,Male,43,50418,49,Healthcare,5,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1819,Male,43,103531,90,Artist,10,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1820,Female,66,184060,98,Artist,10,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1821,Male,23,75961,70,Executive,5,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1822,Male,87,174163,28,Artist,4,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1823,Female,81,105255,54,Executive,8,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1824,Male,42,51860,4,Lawyer,4,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1825,Female,32,185218,83,Healthcare,4,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1826,Male,7,189709,18,Artist,6,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1827,Female,91,134665,66,Artist,7,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1828,Male,95,91352,9,Doctor,7,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1829,Female,10,154623,21,Artist,6,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1830,Female,20,113767,88,Artist,6,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1831,Male,5,160469,61,Lawyer,8,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1832,Female,84,99418,27,Artist,4,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1833,Male,54,56215,34,Healthcare,10,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1834,Male,12,55639,63,Healthcare,8,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1835,Female,90,62504,99,Artist,10,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1836,Female,19,151382,38,Lawyer,1,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1837,Female,91,156574,96,Marketing,0,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1838,Female,90,60998,35,Entertainment,1,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1839,Female,60,108509,36,Doctor,0,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1840,Female,68,85540,49,Homemaker,9,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1841,Female,43,73915,47,Artist,11,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1842,Male,52,148901,77,Healthcare,4,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1843,Male,81,152602,91,Entertainment,0,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1844,Female,54,58999,22,Entertainment,7,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1845,Female,43,133740,37,Artist,5,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1846,Female,20,113217,41,Lawyer,9,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1847,Female,71,60209,46,Artist,1,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1848,Female,26,145491,72,Entertainment,9,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1849,Female,75,61393,65,Doctor,7,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1850,Female,52,133252,55,Artist,1,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1851,Female,40,187234,14,Doctor,0,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1852,Male,5,145563,60,Entertainment,9,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1853,Female,46,165810,38,Healthcare,3,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1854,Male,98,125181,30,Artist,0,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1855,Female,84,56809,96,Healthcare,1,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1856,Male,35,69419,68,Healthcare,9,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1857,Female,78,70689,54,Artist,1,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1858,Male,64,55011,53,Artist,1,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1859,Female,98,87955,79,Engineer,0,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1860,Male,66,153660,24,Healthcare,0,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1861,Male,32,104494,28,Healthcare,6,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1862,Male,22,184443,44,Executive,3,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1863,Female,17,150778,35,Entertainment,1,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1864,Female,22,88729,81,Engineer,1,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1865,Male,9,151902,18,Artist,0,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1866,Male,24,51604,4,Artist,0,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1867,Female,8,157316,75,Artist,9,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1868,Female,52,125508,15,Artist,1,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1869,Male,62,186157,54,Healthcare,1,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1870,Female,37,169381,45,Entertainment,0,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1871,Male,68,110195,47,Homemaker,9,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1872,Female,63,81199,80,Entertainment,1,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1873,Female,15,58459,67,Executive,0,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1874,Female,44,173682,89,Artist,12,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1875,Male,18,162983,16,Entertainment,0,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1876,Male,30,94480,1,Executive,0,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1877,Female,69,168710,80,Doctor,1,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1878,Male,16,150193,83,Engineer,2,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1879,Female,71,91823,74,Artist,1,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1880,Female,24,173091,24,Entertainment,6,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1881,Male,57,102692,94,Healthcare,0,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1882,Male,97,156812,77,Healthcare,0,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1883,Male,68,51468,48,Artist,0,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1884,Female,11,114071,37,Healthcare,0,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1885,Female,63,155638,81,,1,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1886,Male,68,129971,61,Artist,8,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1887,Female,69,104160,77,Engineer,4,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1888,Female,77,124995,66,Healthcare,0,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1889,Female,73,180437,50,Entertainment,1,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1890,Female,19,134644,96,Executive,1,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1891,Female,1,130089,67,Artist,0,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1892,Male,71,149318,27,Artist,4,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1893,Male,6,125591,79,Healthcare,8,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1894,Female,68,173047,17,Healthcare,0,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1895,Female,39,61298,91,Artist,0,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1896,Male,75,132993,55,Entertainment,8,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1897,Female,65,72313,36,Lawyer,1,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1898,Female,30,84885,9,Entertainment,6,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1899,Male,46,126228,95,Marketing,8,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1900,Male,40,51199,29,Executive,7,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1901,Female,40,54631,70,Artist,0,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1902,Female,20,131810,16,Healthcare,5,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1903,Male,88,138482,59,Marketing,8,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1904,Male,85,74081,87,Healthcare,4,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1905,Male,94,112426,54,Engineer,9,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1906,Female,52,164038,53,,5,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1907,Female,68,53552,97,Marketing,7,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1908,Male,15,142147,78,Artist,8,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1909,Male,4,180324,41,Artist,9,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1910,Male,59,149067,78,Doctor,9,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1911,Male,32,184408,38,Entertainment,6,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1912,Female,8,59116,45,Artist,10,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1913,Female,92,174786,94,Executive,4,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1914,Male,9,71076,2,Artist,8,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1915,Female,41,56837,4,Healthcare,8,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1916,Female,18,134752,47,Engineer,6,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1917,Female,78,112887,80,Entertainment,9,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1918,Female,0,73128,74,Artist,7,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1919,Female,11,152765,17,Healthcare,8,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1920,Female,36,140637,19,Executive,8,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1921,Male,46,137973,50,Healthcare,7,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1922,Female,95,126791,34,Artist,6,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1923,Female,97,75125,89,Executive,8,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1924,Male,2,101718,11,Executive,8,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1925,Female,94,69654,30,Homemaker,4,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1926,Female,0,105935,46,Doctor,4,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1927,Male,3,74607,69,Healthcare,6,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1928,Male,77,151985,29,Healthcare,4,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1929,Male,70,76892,64,Executive,5,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1930,Male,58,87602,25,Executive,5,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1931,Male,72,182317,46,Healthcare,8,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1932,Male,90,158280,92,Executive,6,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1933,Female,23,59905,79,,7,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1934,Female,87,128153,42,Artist,7,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1935,Male,64,142612,58,Doctor,4,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1936,Female,15,180163,9,Doctor,10,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1937,Female,14,68009,17,Artist,9,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1938,Male,54,166183,65,Artist,7,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1939,Male,76,132537,44,Doctor,5,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1940,Female,76,146308,49,Artist,5,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1941,Female,52,63454,38,Artist,5,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1942,Male,96,110519,6,Artist,9,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1943,Female,55,66728,50,Healthcare,10,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1944,Female,54,170638,64,Artist,4,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1945,Male,19,129635,100,Artist,6,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1946,Male,29,133587,74,Marketing,5,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1947,Male,96,126225,47,Engineer,7,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1948,Female,20,148776,21,Artist,8,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1949,Female,91,142602,64,Lawyer,7,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1950,Male,37,102413,38,Healthcare,5,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1951,Male,42,68765,69,Entertainment,4,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1952,Male,1,57522,75,Artist,10,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1953,Female,58,149237,80,Entertainment,8,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1954,Female,42,184844,24,Entertainment,6,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1955,Female,48,131656,45,Lawyer,9,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1956,Female,11,181026,39,Marketing,6,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1957,Male,59,101698,87,Artist,9,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1958,Female,45,152560,32,Entertainment,9,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1959,Male,73,142502,97,Doctor,5,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1960,Female,85,155432,21,Engineer,4,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1961,Female,70,108544,49,Entertainment,4,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1962,Female,52,106530,46,Engineer,7,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1963,Male,70,124359,51,Homemaker,7,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1964,Female,88,146970,90,Artist,7,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1965,Male,61,182176,96,Artist,9,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1966,Female,46,114435,34,Artist,8,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1967,Male,65,134213,32,Homemaker,8,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1968,Female,84,115580,73,Entertainment,8,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1969,Female,76,124034,88,Executive,10,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1970,Male,31,67894,42,Doctor,9,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1971,Male,55,107099,89,Executive,4,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1972,Male,45,140263,88,Entertainment,10,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1973,Male,98,104249,12,Engineer,5,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1974,Male,40,168821,36,Executive,4,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1975,Female,14,153145,59,Healthcare,8,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1976,Female,41,128960,43,Executive,9,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1977,Male,60,127438,82,Engineer,7,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1978,Male,60,125968,100,Lawyer,8,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1979,Male,84,104589,85,Artist,10,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1980,Male,0,165321,93,Doctor,8,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1981,Female,10,86925,76,Artist,7,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1982,Female,62,149797,19,Artist,5,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1983,Male,33,137094,68,Lawyer,4,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1984,Female,52,55395,41,Marketing,10,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1985,Female,2,153622,51,Lawyer,6,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1986,Male,27,74050,44,Entertainment,8,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1987,Female,4,68094,61,Doctor,4,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1988,Male,63,59244,80,Artist,7,1,CRM_CUSTOMER,2025-08-29 15:35:19.224
1989,Female,54,118944,77,Artist,4,4,CRM_CUSTOMER,2025-08-29 15:35:19.224
1990,Female,47,75293,55,Doctor,6,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1991,Female,30,166983,69,Artist,7,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1992,Female,97,129444,96,Entertainment,5,6,CRM_CUSTOMER,2025-08-29 15:35:19.224
1993,Male,94,181183,24,Marketing,9,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1994,Female,64,175254,100,Artist,9,5,CRM_CUSTOMER,2025-08-29 15:35:19.224
1995,Female,19,54121,89,Engineer,6,3,CRM_CUSTOMER,2025-08-29 15:35:19.224
1996,Female,71,184387,40,Artist,8,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1997,Female,91,73158,32,Doctor,7,7,CRM_CUSTOMER,2025-08-29 15:35:19.224
1998,Male,87,90961,14,Healthcare,9,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
1999,Male,77,182109,4,Executive,7,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
2000,Male,90,110610,52,Entertainment,5,2,CRM_CUSTOMER,2025-08-29 15:35:19.224
